x;y;z;E;n
-18;-12;35;0;1
-29;13;31;0;1
-41;-13;29;0;1
-39;3;22;1;1
-25;8;22;1;1
-34;-10;31;0;1
-36;11;13;0;1
-25;-1;34;0;1
-29;-10;35;1;1
-35;9;31;0;1
-30;3;29;1;1
-39;10;36;1;1
-15;-4;39;0;1
-29;11;32;1;1
-39;1;26;1;1
-26;13;23;1;1
-25;-13;37;1;1
-25;13;34;0;1
-31;-12;17;1;1
-39;-2;15;1;1
-24;6;21;1;1
-39;-4;26;0;1
-33;13;16;1;1
-36;-4;32;0;1
-39;9;19;0;1
-24;-8;33;1;1
-36;3;19;0;1
-24;-13;39;0;1
-36;-12;39;0;1
-40;7;16;0;1
-37;-1;17;0;1
-36;11;32;0;1
-41;12;14;0;1
-19;9;15;1;1
-26;-4;39;1;1
-39;-9;23;0;1
-25;-9;23;0;1
-14;1;23;1;1
-30;5;14;1;1
-27;13;21;1;1
-34;0;16;1;1
-39;-13;21;1;1
-21;-10;39;1;1
-30;-2;21;0;1
-27;6;24;1;1
-36;10;16;0;1
-33;10;14;0;1
-14;-6;31;0;1
-39;-2;30;0;1
-24;-5;26;0;1
-27;5;31;0;1
-31;11;20;0;1
-23;-7;36;0;1
-35;8;20;1;1
-26;2;32;0;1
-21;7;13;1;1
-37;-12;19;1;1
-19;5;21;0;1
-14;8;15;1;1
-14;2;33;0;1
-40;1;22;1;1
-25;9;35;0;1
-30;-2;27;1;1
-31;-2;15;1;1
-39;-3;30;0;1
-36;6;32;0;1
-40;12;31;1;1
-38;2;22;0;1
-16;1;35;1;1
-41;-3;15;1;1
-14;9;13;1;1
-25;0;31;1;1
-36;-4;24;0;1
-18;-12;36;0;1
-19;12;22;1;1
-26;6;15;1;1
-31;-7;13;0;1
-16;1;27;0;1
-23;4;30;1;1
-17;13;18;0;1
-33;-3;37;0;1
-35;-5;32;1;1
-27;3;35;0;1
-26;7;24;0;1
-26;-12;31;0;1
-20;2;16;1;1
-26;4;35;0;1
-19;-9;26;1;1
-34;-6;15;0;1
-19;4;19;0;1
-15;-10;13;1;1
-20;0;23;0;1
-14;7;17;1;1
-29;-11;15;0;1
-28;-1;13;1;1
-23;4;14;0;1
-23;3;18;0;1
-32;7;14;1;1
-32;-12;15;1;1
-32;-13;23;1;1
-38;11;20;1;1
-36;-6;28;0;1
-40;7;14;0;1
-39;-12;21;1;1
-24;0;26;1;1
-15;-9;28;1;1
-36;2;19;1;1
-18;-9;29;0;1
-30;9;30;0;1
-14;10;25;0;1
-31;1;23;0;1
-35;0;37;0;1
-37;-12;15;0;1
-39;9;20;1;1
-22;-8;36;1;1
-18;-7;21;1;1
-39;-7;22;0;1
-18;4;37;0;1
-18;-4;19;0;1
-33;9;39;0;1
-23;-12;31;1;1
-34;8;34;0;1
-17;-5;25;1;1
-39;12;15;0;1
-39;-6;14;0;1
-35;-4;25;1;1
-25;7;23;0;1
-20;-6;16;1;1
-32;4;25;1;1
-37;-5;37;0;1
-16;-10;13;0;1
-41;-1;35;0;1
-25;1;13;1;1
-32;4;35;1;1
-20;-11;21;0;1
-38;-10;19;1;1
-37;2;28;1;1
-29;2;31;0;1
-15;-7;37;1;1
-25;10;36;0;1
-25;-13;13;1;1
-21;0;26;1;1
-31;-4;24;0;1
-34;-3;32;0;1
-29;-10;25;1;1
-22;4;18;0;1
-24;-1;32;1;1
-17;12;21;1;1
-21;10;34;1;1
-23;-8;36;0;1
-25;-3;26;1;1
-19;12;13;1;1
-27;-3;33;1;1
-41;-8;18;1;1
-23;12;35;0;1
-17;-11;35;1;1
-33;13;21;0;1
-15;9;12;1;1
-14;8;20;0;1
-30;-9;34;0;1
-32;-2;37;1;1
-29;-5;16;0;1
-28;1;35;1;1
-34;1;24;1;1
-39;7;32;0;1
-31;-12;29;0;1
-24;13;29;0;1
-19;-3;28;0;1
-32;7;13;0;1
-25;-11;26;1;1
-23;5;28;1;1
-24;4;38;1;1
-16;-3;33;1;1
-35;0;12;0;1
-21;9;28;0;1
-16;2;18;1;1
-16;-1;17;1;1
-25;12;28;0;1
-23;8;36;0;1
-31;4;22;1;1
-25;10;19;0;1
-22;9;17;0;1
-41;-3;26;0;1
-22;-2;32;0;1
-26;11;27;0;1
-39;-8;18;1;1
-27;-11;18;1;1
-25;-5;26;1;1
-23;6;17;0;1
-17;13;17;0;1
-19;-9;17;0;1
-36;7;19;0;1
-29;8;12;0;1
-26;-11;26;1;1
-34;-1;30;0;1
-38;6;22;1;1
-35;13;15;1;1
-39;9;26;0;1
-37;3;37;0;1
-39;-12;36;0;1
-40;4;24;0;1
-18;-11;12;1;1
-26;-8;29;0;1
-37;8;19;0;1
-14;1;17;1;1
-15;6;31;1;1
-16;1;16;1;1
-34;12;31;0;1
-34;-3;24;0;1
-20;-3;25;0;1
-15;4;25;1;1
-21;-13;28;1;1
-33;-12;20;1;1
-24;-9;24;0;1
-19;-5;17;1;1
-24;3;30;0;1
-30;11;27;0;1
-19;-10;16;1;1
-22;3;19;1;1
-41;2;23;1;1
-18;12;39;1;1
-40;4;27;0;1
-38;5;37;0;1
-29;7;23;0;1
-20;12;29;1;1
-29;12;20;0;1
-37;11;13;0;1
-31;-5;24;0;1
-14;-13;13;1;1
-24;-10;14;1;1
-23;3;34;1;1
-19;4;17;1;1
-29;-4;13;0;1
-25;6;25;1;1
-33;13;35;0;1
-20;8;29;0;1
-37;3;25;0;1
-18;3;28;1;1
-22;11;22;1;1
-24;-9;37;1;1
-37;5;14;1;1
-35;-9;25;0;1
-33;13;20;0;1
-16;-5;21;0;1
-15;-5;21;0;1
-39;-10;37;1;1
-16;6;15;1;1
-18;3;27;0;1
-21;8;30;1;1
-24;9;33;1;1
-22;8;37;0;1
-29;9;25;1;1
-30;-7;19;1;1
-37;-12;28;0;1
-35;-10;17;1;1
-14;13;38;0;1
-22;-3;21;0;1
-39;-1;27;0;1
-31;9;30;1;1
-27;2;38;0;1
-20;10;19;1;1
-26;-8;36;1;1
-33;12;16;1;1
-23;-7;38;1;1
-39;8;14;1;1
-37;-13;32;0;1
-34;5;35;0;1
-22;-5;17;1;1
-33;-8;25;1;1
-41;0;32;0;1
-28;-13;24;0;1
-25;-6;26;0;1
-39;-7;15;0;1
-39;-2;21;1;1
-18;11;23;0;1
-24;9;17;0;1
-21;5;38;0;1
-35;-3;33;0;1
-27;-2;33;1;1
-22;8;38;1;1
-26;-8;35;1;1
-32;-6;28;1;1
-24;0;28;0;1
-32;-8;14;0;1
-16;-5;17;1;1
-36;8;23;0;1
-30;-2;16;0;1
-33;-5;15;0;1
-31;4;20;1;1
-33;13;39;0;1
-39;-2;26;0;1
-39;-10;39;0;1
-29;8;19;0;1
-36;-5;20;0;1
-18;-5;38;0;1
-24;-2;32;0;1
-16;-7;15;1;1
-23;6;27;0;1
-19;1;37;0;1
-19;-5;19;0;1
-19;-1;32;1;1
-35;-2;31;0;1
-26;-2;22;1;1
-21;-5;20;1;1
-37;9;30;1;1
-38;1;14;0;1
-31;4;12;1;1
-33;9;23;1;1
-33;-9;21;1;1
-25;-6;23;0;1
-34;-5;33;0;1
-28;-13;18;0;1
-25;-13;14;1;1
-22;-12;16;1;1
-14;-4;36;1;1
-29;3;13;0;1
-16;6;31;1;1
-14;7;14;1;1
-21;12;33;1;1
-17;13;31;1;1
-21;3;33;1;1
-14;-3;26;0;1
-33;5;21;1;1
-14;-8;19;1;1
-15;-11;18;0;1
-31;10;29;1;1
-38;0;33;0;1
-17;11;28;1;1
-34;-11;29;1;1
-35;0;17;0;1
-21;3;12;1;1
-40;13;21;1;1
-30;9;27;1;1
-21;-9;14;0;1
-16;-5;38;1;1
-33;9;17;1;1
-20;9;30;0;1
-16;-8;23;1;1
-37;-4;23;0;1
-20;8;25;0;1
-18;-9;22;1;1
-39;3;18;1;1
-41;-10;30;0;1
-19;-4;19;1;1
-40;5;12;1;1
-24;-3;39;1;1
-27;-10;25;0;1
-20;7;26;1;1
-36;12;23;0;1
-31;7;15;0;1
-22;6;15;1;1
-16;-1;39;0;1
-16;7;33;1;1
-16;2;13;1;1
-40;5;20;0;1
-18;-12;32;0;1
-16;7;16;1;1
-25;-8;26;0;1
-19;-8;24;0;1
-20;12;38;0;1
-41;-13;18;0;1
-28;5;27;1;1
-40;6;32;1;1
-40;4;38;0;1
-18;5;36;1;1
-36;-5;38;0;1
-40;-9;26;1;1
-18;10;25;0;1
-20;5;23;1;1
-23;1;38;1;1
-23;7;24;0;1
-41;1;14;1;1
-18;-2;12;1;1
-14;-10;32;1;1
-40;9;24;1;1
-23;-13;22;0;1
-14;-7;33;1;1
-27;-5;29;1;1
-16;1;15;1;1
-33;5;27;1;1
-17;6;24;1;1
-32;7;26;1;1
-23;13;36;1;1
-17;-4;17;0;1
-27;7;19;0;1
-18;-11;30;0;1
-37;-7;14;1;1
-27;-6;14;1;1
-23;-2;39;1;1
-39;-6;27;1;1
-30;-12;39;0;1
-36;3;35;1;1
-38;-13;29;0;1
-31;-3;24;0;1
-20;8;12;1;1
-32;0;15;1;1
-41;10;15;0;1
-15;-1;22;1;1
-15;4;15;1;1
-17;-4;20;1;1
-25;-8;36;1;1
-23;-7;32;0;1
-41;-12;39;0;1
-26;-4;21;1;1
-22;13;18;0;1
-22;-9;39;1;1
-39;-11;12;1;1
-15;3;27;1;1
-18;6;25;0;1
-30;4;38;0;1
-18;8;29;0;1
-30;-2;18;0;1
-23;5;30;0;1
-28;1;13;0;1
-16;-8;37;1;1
-23;-7;31;1;1
-19;5;25;1;1
-36;-3;29;1;1
-27;10;37;1;1
-41;3;19;1;1
-40;-11;34;0;1
-27;10;29;0;1
-36;-2;30;0;1
-22;-2;14;1;1
-34;0;33;0;1
-28;-10;35;1;1
-16;0;33;1;1
-28;-13;29;1;1
-36;-3;15;1;1
-21;-4;27;0;1
-24;-10;34;1;1
-41;8;27;0;1
-26;4;36;0;1
-40;-9;32;0;1
-21;-2;28;0;1
-35;0;25;0;1
-32;5;25;1;1
-38;4;20;0;1
-37;-3;28;1;1
-18;2;24;0;1
-20;-13;35;0;1
-36;3;26;0;1
-23;1;27;1;1
-35;8;38;0;1
-35;0;13;0;1
-14;4;24;0;1
-27;11;15;0;1
-24;-1;25;0;1
-28;-10;34;1;1
-38;1;24;0;1
-27;7;32;1;1
-18;-1;32;0;1
-30;2;12;1;1
-15;-12;15;0;1
-18;-7;28;0;1
-40;-4;21;0;1
-29;9;19;0;1
-33;4;37;1;1
-34;11;15;0;1
-35;9;38;0;1
-20;5;12;1;1
-24;-13;30;1;1
-20;-7;33;0;1
-38;-3;20;0;1
-19;0;24;0;1
-18;-13;16;1;1
-18;6;29;0;1
-24;0;36;1;1
-20;-11;23;1;1
-23;7;18;1;1
-33;2;39;0;1
-22;-12;27;0;1
-40;-13;16;1;1
-22;-5;33;1;1
-34;2;33;1;1
-18;0;34;1;1
-17;-4;19;1;1
-15;3;37;1;1
-29;12;23;1;1
-34;10;15;0;1
-15;-7;19;1;1
-33;-12;23;0;1
-14;10;35;0;1
-40;9;33;0;1
-36;2;33;0;1
-20;5;20;1;1
-24;-8;32;0;1
-24;3;35;0;1
-36;12;22;0;1
-22;-11;16;1;1
-20;3;38;0;1
-40;-13;28;0;1
-18;7;21;1;1
-16;1;38;0;1
-40;11;25;0;1
-38;13;39;0;1
-29;-5;34;0;1
-26;-9;12;0;1
-29;-6;26;1;1
-30;-1;13;1;1
-38;12;17;1;1
-16;-3;20;0;1
-17;-3;16;0;1
-19;-3;22;0;1
-19;12;15;1;1
-18;6;22;1;1
-19;-1;19;0;1
-21;-8;33;0;1
-23;-1;26;0;1
-14;6;33;0;1
-36;-13;18;0;1
-27;-9;39;0;1
-18;5;31;1;1
-41;-13;37;0;1
-33;3;15;1;1
-28;3;36;1;1
-24;-10;24;0;1
-22;-3;39;1;1
-16;8;31;0;1
-41;8;38;0;1
-36;8;22;0;1
-35;-11;34;0;1
-30;3;13;1;1
-39;-13;23;1;1
-16;-11;34;1;1
-34;2;30;1;1
-18;-6;37;0;1
-38;-1;26;0;1
-24;-3;32;1;1
-38;2;34;0;1
-30;-9;32;1;1
-32;-8;17;0;1
-27;-5;33;1;1
-40;0;27;0;1
-38;12;20;1;1
-41;9;39;0;1
-30;4;28;1;1
-36;0;27;1;1
-35;11;36;0;1
-32;10;17;1;1
-14;-8;34;1;1
-16;-13;16;1;1
-14;-9;12;1;1
-35;-8;31;1;1
-27;-12;35;1;1
-34;-1;18;1;1
-36;-5;37;0;1
-18;6;21;0;1
-25;12;16;1;1
-25;-7;19;1;1
-27;8;33;1;1
-21;11;26;0;1
-24;-4;24;1;1
-30;-1;35;1;1
-36;5;29;0;1
-16;9;28;1;1
-28;7;38;1;1
-19;-4;32;0;1
-16;-6;18;1;1
-26;-4;29;0;1
-41;-2;23;1;1
-22;-13;15;0;1
-39;9;14;1;1
-27;10;39;0;1
-25;1;20;0;1
-18;9;18;0;1
-14;10;19;0;1
-19;-9;33;1;1
-17;-11;33;1;1
-34;7;23;0;1
-40;13;31;0;1
-30;5;15;0;1
-29;0;33;0;1
-26;11;33;0;1
-40;2;35;0;1
-33;7;39;0;1
-35;12;30;0;1
-36;-2;23;0;1
-26;11;13;1;1
-24;5;12;0;1
-39;-7;35;0;1
-14;2;25;1;1
-27;-1;31;0;1
-40;-9;23;1;1
-25;6;21;0;1
-23;-7;30;0;1
-22;8;21;1;1
-39;11;13;0;1
-18;9;26;1;1
-35;-11;38;0;1
-26;-12;13;1;1
-24;-7;37;0;1
-33;-7;20;1;1
-22;0;33;0;1
-32;-2;35;1;1
-33;-7;18;1;1
-19;-8;26;1;1
-29;-7;24;0;1
-24;3;25;1;1
-23;-7;29;1;1
-34;2;39;1;1
-30;-10;25;0;1
-14;3;24;1;1
-32;-7;30;0;1
-27;-6;12;1;1
-38;-9;28;0;1
-33;-2;15;0;1
-40;-2;20;0;1
-32;11;18;1;1
-17;11;15;1;1
-23;11;19;1;1
-33;-3;26;0;1
-35;-1;29;0;1
-34;3;33;0;1
-28;-10;32;0;1
-41;9;32;0;1
-37;1;23;1;1
-40;4;14;0;1
-15;-9;19;0;1
-15;-6;39;1;1
-37;-12;16;1;1
-17;13;32;0;1
-15;-4;25;1;1
-23;-13;18;0;1
-21;4;36;0;1
-29;5;28;0;1
-38;-1;32;0;1
-20;-13;15;1;1
-35;1;39;0;1
-20;-4;36;1;1
-27;1;18;1;1
-19;5;16;0;1
-26;7;23;0;1
-16;5;13;1;1
-31;-10;20;0;1
-22;-11;35;0;1
-14;13;13;1;1
-36;-6;14;1;1
-27;10;16;0;1
-28;2;31;1;1
-32;10;31;1;1
-23;-4;36;0;1
-21;13;18;0;1
-15;11;33;1;1
-26;-9;19;1;1
-35;6;20;0;1
-31;9;27;1;1
-41;3;32;0;1
-35;-3;23;1;1
-33;3;17;0;1
-38;5;36;0;1
-21;2;24;1;1
-27;-12;33;1;1
-22;-5;31;1;1
-27;-8;31;0;1
-31;2;26;1;1
-29;7;24;1;1
-32;3;18;1;1
-25;1;22;1;1
-40;2;23;1;1
-14;5;26;1;1
-26;-4;33;0;1
-19;10;34;1;1
-25;-1;36;0;1
-31;-4;39;0;1
-17;-8;36;1;1
-21;2;29;0;1
-33;8;24;1;1
-16;-1;36;0;1
-19;-13;34;1;1
-41;10;32;0;1
-14;-7;32;1;1
-27;6;30;0;1
-29;1;35;0;1
-25;-3;34;1;1
-28;4;16;1;1
-37;-13;35;0;1
-14;-2;22;0;1
-39;10;19;0;1
-28;12;34;1;1
-40;10;30;1;1
-39;10;24;1;1
-27;3;34;0;1
-16;12;25;1;1
-24;5;23;1;1
-20;12;34;1;1
-33;3;23;1;1
-17;-1;16;1;1
-30;-2;29;0;1
-14;1;25;1;1
-35;-4;20;1;1
-23;-4;34;1;1
-25;5;17;0;1
-28;-6;34;0;1
-28;10;35;0;1
-19;-1;37;0;1
-18;-1;35;0;1
-37;0;13;0;1
-25;1;25;0;1
-23;12;30;1;1
-27;-11;19;0;1
-39;-12;28;0;1
-38;-9;13;0;1
-29;-5;23;0;1
-34;6;24;0;1
-37;-2;37;0;1
-36;9;31;0;1
-40;0;34;0;1
-39;11;34;0;1
-41;2;31;0;1
-35;2;28;0;1
-28;-4;13;1;1
-35;7;36;0;1
-39;3;20;1;1
-14;5;37;0;1
-17;9;22;1;1
-41;6;38;0;1
-17;12;17;1;1
-15;8;32;1;1
-25;-4;36;0;1
-26;3;21;0;1
-17;-10;17;1;1
-16;-5;37;0;1
-16;12;18;0;1
-26;5;22;0;1
-31;0;31;1;1
-31;2;15;1;1
-40;-2;38;0;1
-15;4;33;1;1
-20;12;15;1;1
-23;-9;15;1;1
-14;1;28;0;1
-31;10;23;0;1
-30;10;29;1;1
-14;10;21;0;1
-14;8;37;1;1
-14;5;39;0;1
-39;-4;12;1;1
-23;-7;16;1;1
-28;-7;30;1;1
-25;-11;38;1;1
-34;-11;27;1;1
-20;1;30;0;1
-31;10;14;1;1
-21;13;28;0;1
-21;13;19;1;1
-30;3;27;1;1
-27;-11;31;0;1
-28;2;29;0;1
-24;-13;35;1;1
-20;6;33;0;1
-15;1;14;1;1
-36;4;39;0;1
-41;-9;27;1;1
-38;-4;16;1;1
-24;13;14;1;1
-37;6;25;0;1
-36;-8;20;0;1
-17;3;15;1;1
-16;-9;34;0;1
-20;10;15;0;1
-37;-3;29;0;1
-39;10;32;0;1
-33;12;39;0;1
-31;-2;17;0;1
-34;-13;29;0;1
-39;0;26;1;1
-19;9;37;0;1
-39;6;33;0;1
-14;11;13;1;1
-16;-10;15;1;1
-15;-2;14;1;1
-35;6;30;1;1
-28;1;25;0;1
-41;-7;34;0;1
-33;2;21;1;1
-39;2;31;1;1
-27;-1;29;1;1
-37;12;36;0;1
-19;6;17;1;1
-15;10;23;1;1
-17;-2;18;1;1
-26;9;14;1;1
-32;3;30;1;1
-41;-8;24;0;1
-22;3;35;1;1
-20;10;31;1;1
-31;5;39;0;1
-33;2;23;1;1
-32;11;15;0;1
-18;-11;22;0;1
-19;0;27;1;1
-36;6;20;1;1
-20;-13;34;0;1
-22;-3;19;1;1
-30;7;24;1;1
-37;-7;22;1;1
-29;3;18;1;1
-41;-2;38;0;1
-28;13;22;0;1
-23;0;22;0;1
-25;6;32;1;1
-30;-3;32;1;1
-28;5;34;1;1
-22;11;33;1;1
-18;-5;22;1;1
-22;9;19;1;1
-21;-11;26;1;1
-14;11;30;0;1
-19;7;24;0;1
-26;-3;31;1;1
-23;-8;26;0;1
-41;-7;35;1;1
-40;11;21;0;1
-15;-5;15;1;1
-16;-2;26;1;1
-25;0;23;1;1
-20;-7;14;1;1
-33;7;25;1;1
-23;7;37;0;1
-28;-11;18;0;1
-22;7;32;0;1
-27;-6;31;1;1
-21;8;34;1;1
-37;8;25;1;1
-39;4;20;0;1
-21;6;16;0;1
-28;4;18;0;1
-19;-10;38;0;1
-25;-1;18;0;1
-37;-4;22;1;1
-24;11;35;1;1
-27;-13;24;1;1
-23;12;18;1;1
-37;-7;20;0;1
-31;-10;18;1;1
-29;13;38;1;1
-39;-9;14;1;1
-24;5;14;1;1
-37;11;12;1;1
-14;8;22;1;1
-40;8;27;0;1
-31;8;13;0;1
-28;7;30;0;1
-19;-1;16;0;1
-37;11;18;1;1
-19;-7;34;0;1
-38;8;39;0;1
-19;6;25;0;1
-20;12;19;1;1
-18;-8;38;0;1
-31;13;16;0;1
-38;10;35;0;1
-32;4;33;1;1
-41;11;14;1;1
-15;6;16;1;1
-39;-1;32;0;1
-23;2;22;0;1
-33;12;20;0;1
-24;-6;24;0;1
-39;3;35;0;1
-35;-8;19;1;1
-16;12;14;1;1
-30;-2;12;1;1
-23;-2;22;1;1
-16;-1;31;1;1
-37;-8;20;0;1
-32;-5;27;0;1
-16;5;12;1;1
-25;-9;14;0;1
-29;-3;27;1;1
